source,source_id,name_vi,name_en,category,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated
Kaggle,5533,,"KASHI, Frozen Entree, Chicken and Chipotle BBQ Sauce with Mango",Gia cầm,108.0,5.3,2.1,17.6,0.0,0.0,0.0,23.0,0.8,0.2,219.0,11.0,13.0,11.0,"KASHI, Frozen Entree, Chicken and Chipotle BBQ Sauce with Mango",,2,kaggle_new_only,0.65,"kashi, frozen entree, chicken and chipotle bbq sauce with mango",False
Kaggle,5534,,"POPEYES, meat and skin with breading, Wing, Mild, Fried Chicken",Gia cầm,338.0,20.4,22.0,13.52,19.0,0.0,0.0,31.0,1.38,1.25,788.0,114.0,22.0,114.0,"POPEYES, meat and skin with breading, Wing, Mild, Fried Chicken",,2,kaggle_new_only,0.65,"popeyes, meat and skin with breading, wing, mild, fried chicken",False
Kaggle,5535,,"Candies, milk chocolate with honey and almond nougat, TOBLERONE",Sữa và chế phẩm,525.0,5.71,29.0,61.21,37.0,0.0,0.0,126.0,1.6,1.53,54.0,14.0,47.0,14.0,"Candies, milk chocolate with honey and almond nougat, TOBLERONE",,2,kaggle_new_only,0.65,"candies, milk chocolate with honey and almond nougat, toblerone",False
Kaggle,5536,,"Turnover, unprepared, frozen, tomato-based sauce, cheese-filled",Rau củ,235.0,10.24,9.5,27.29,52.0,97.0,0.0,276.0,1.85,1.26,598.0,20.0,23.0,20.0,"Turnover, unprepared, frozen, tomato-based sauce, cheese-filled",,2,kaggle_new_only,0.65,"turnover, unprepared, frozen, tomato-based sauce, cheese-filled",False
Kaggle,5537,,"Dessert topping, 1.5 ounce prepared with 1/2 cup milk, powdered",Sữa và chế phẩm,194.0,3.61,13.0,17.13,34.0,5.0,0.7,90.0,0.04,0.27,66.0,10.0,10.0,10.0,"Dessert topping, 1.5 ounce prepared with 1/2 cup milk, powdered",,2,kaggle_new_only,0.65,"dessert topping, 1.5 ounce prepared with 1/2 cup milk, powdered",False
Kaggle,5538,,"CAMPBELL'S Red and White, condensed, Italian Style Wedding Soup",Khác,71.0,3.17,2.0,9.52,0.0,0.0,0.0,32.0,0.57,0.0,643.0,8.0,0.0,8.0,"CAMPBELL'S Red and White, condensed, Italian Style Wedding Soup",,2,kaggle_new_only,0.65,"campbell's red and white, condensed, italian style wedding soup",False
Kaggle,5539,,"Brussels sprouts, without salt, drained, boiled, cooked, frozen",Khác,42.0,3.64,0.4,8.32,46.0,555.0,45.7,26.0,0.48,0.24,15.0,0.0,18.0,0.0,"Brussels sprouts, without salt, drained, boiled, cooked, frozen",,2,kaggle_new_only,0.65,"brussels sprouts, without salt, drained, boiled, cooked, frozen",False
Kaggle,5540,,"Babyfood, prepared with whole milk, with bananas, mixed, cereal",Trái cây,86.0,3.82,3.5,10.0,43.0,8.0,0.4,153.0,3.63,0.49,48.0,10.0,18.0,10.0,"Babyfood, prepared with whole milk, with bananas, mixed, cereal",,2,kaggle_new_only,0.65,"babyfood, prepared with whole milk, with bananas, mixed, cereal",False
Kaggle,5541,,"USDA Commodity, cooked, frozen, ground bulk/coarse ground, beef",Thịt đỏ,259.0,26.06,16.0,0.0,12.0,0.0,0.0,9.0,3.01,6.28,95.0,89.0,24.0,89.0,"USDA Commodity, cooked, frozen, ground bulk/coarse ground, beef",,2,kaggle_new_only,0.65,"usda commodity, cooked, frozen, ground bulk/coarse ground, beef",False
Kaggle,5542,,"Chicken, raw, with added solution, skin (drumsticks and thighs)",Gia cầm,386.0,11.11,38.0,0.01,56.0,0.0,0.0,7.0,0.51,0.62,139.0,113.0,7.0,113.0,"Chicken, raw, with added solution, skin (drumsticks and thighs)",,2,kaggle_new_only,0.65,"chicken, raw, with added solution, skin (drumsticks and thighs)",False
Kaggle,5543,,"Beans, without salt, boiled, cooked, mature seeds, black turtle",Hạt,130.0,8.18,0.4,24.35,0.0,0.0,0.0,55.0,2.85,0.76,3.0,0.0,49.0,0.0,"Beans, without salt, boiled, cooked, mature seeds, black turtle",,2,kaggle_new_only,0.65,"beans, without salt, boiled, cooked, mature seeds, black turtle",False
Kaggle,5544,,"KELLOGG'S, Frosted Chocolate Baked Bites, POP-TARTS MINI CRISPS",Khác,438.0,5.0,12.0,78.9,653.0,0.0,0.0,0.0,7.8,0.6,487.0,0.0,21.0,0.0,"KELLOGG'S, Frosted Chocolate Baked Bites, POP-TARTS MINI CRISPS",,2,kaggle_new_only,0.65,"kellogg's, frosted chocolate baked bites, pop-tarts mini crisps",False
Kaggle,5545,,"Salmon, smoked (Alaska Native), filets with skin, red (sockeye)",Hải sản,345.0,60.62,11.0,0.0,31.0,0.0,0.0,58.0,1.06,1.14,51.0,155.0,58.0,155.0,"Salmon, smoked (Alaska Native), filets with skin, red (sockeye)",,2,kaggle_new_only,0.65,"salmon, smoked (alaska native), filets with skin, red (sockeye)",False
Kaggle,5546,,"Cake, special dietary (includes lemon-flavored), dry mix, white",Khác,397.0,3.0,8.4,79.6,0.0,0.0,0.0,26.0,1.99,0.3,260.0,0.0,10.0,0.0,"Cake, special dietary (includes lemon-flavored), dry mix, white",,2,kaggle_new_only,0.65,"cake, special dietary (includes lemon-flavored), dry mix, white",False
Kaggle,5547,,"KELLOGG'S, Frosted Blueberry Muffin Toaster Pastries, POP-TARTS",Trái cây,397.0,4.0,11.0,70.9,300.0,0.0,0.0,0.0,3.6,0.3,398.0,0.0,6.0,0.0,"KELLOGG'S, Frosted Blueberry Muffin Toaster Pastries, POP-TARTS",,2,kaggle_new_only,0.65,"kellogg's, frosted blueberry muffin toaster pastries, pop-tarts",False
Kaggle,5548,,"Chicken, roasted, cooked, meat only, breast, broilers or fryers",Gia cầm,165.0,31.02,3.6,0.0,6.0,0.0,0.0,15.0,1.04,1.0,74.0,85.0,29.0,85.0,"Chicken, roasted, cooked, meat only, breast, broilers or fryers",,2,kaggle_new_only,0.65,"chicken, roasted, cooked, meat only, breast, broilers or fryers",False
Kaggle,5549,,"Nuts, with salt added, without peanuts, oil roasted, mixed nuts",Hạt,615.0,15.52,56.0,22.27,0.0,4.0,0.5,106.0,2.57,4.66,306.0,0.0,251.0,0.0,"Nuts, with salt added, without peanuts, oil roasted, mixed nuts",,2,kaggle_new_only,0.65,"nuts, with salt added, without peanuts, oil roasted, mixed nuts",False
Kaggle,5550,,"Wheat flour, enriched, bleached, 9% protein, white (industrial)",Khác,367.0,8.89,1.4,77.32,0.0,0.0,0.0,20.0,5.06,0.94,2.0,0.0,20.0,0.0,"Wheat flour, enriched, bleached, 9% protein, white (industrial)",,2,kaggle_new_only,0.65,"wheat flour, enriched, bleached, 9% protein, white (industrial)",False
Kaggle,5551,,"KEEBLER, bite-size, Chocolate Chip Cookies, CHIPS DELUXE, GRIPZ",Khác,473.0,5.3,19.0,71.3,0.0,0.0,0.0,0.0,3.7,0.8,385.0,0.0,36.0,0.0,"KEEBLER, bite-size, Chocolate Chip Cookies, CHIPS DELUXE, GRIPZ",,2,kaggle_new_only,0.65,"keebler, bite-size, chocolate chip cookies, chips deluxe, gripz",False
Kaggle,5552,,"Buffalo, cooked (Shoshone Bannock), top round steak, free range",Khác,146.0,32.51,1.8,0.0,0.0,0.0,0.0,4.0,3.76,5.06,41.0,82.0,27.0,82.0,"Buffalo, cooked (Shoshone Bannock), top round steak, free range",,2,kaggle_new_only,0.65,"buffalo, cooked (shoshone bannock), top round steak, free range",False
Kaggle,5553,,"Elk, cooked (Shoshone Bannock), eye of round, roast, free range",Khác,148.0,30.56,2.9,0.0,0.0,0.0,0.0,4.0,2.68,4.8,50.0,63.0,26.0,63.0,"Elk, cooked (Shoshone Bannock), eye of round, roast, free range",,2,kaggle_new_only,0.65,"elk, cooked (shoshone bannock), eye of round, roast, free range",False
Kaggle,5554,,"Margarine, tub, 67-70% fat, margarine-like vegetable oil spread",Khác,606.0,0.07,68.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,"Margarine, tub, 67-70% fat, margarine-like vegetable oil spread",,2,kaggle_new_only,0.65,"margarine, tub, 67-70% fat, margarine-like vegetable oil spread",False
Kaggle,5555,,"Infant formula, ready-to-feed, LACTOFREE, ENFAMIL, MEAD JOHNSON",Khác,63.0,1.38,3.5,7.18,58.0,0.0,7.9,53.0,1.18,0.66,19.0,1.0,5.0,1.0,"Infant formula, ready-to-feed, LACTOFREE, ENFAMIL, MEAD JOHNSON",,2,kaggle_new_only,0.65,"infant formula, ready-to-feed, lactofree, enfamil, mead johnson",False
Kaggle,5556,,"Peas and carrots, without salt, drained, boiled, cooked, frozen",Rau củ,48.0,3.09,0.4,10.12,476.0,4725.0,8.1,23.0,0.94,0.45,68.0,0.0,16.0,0.0,"Peas and carrots, without salt, drained, boiled, cooked, frozen",,2,kaggle_new_only,0.65,"peas and carrots, without salt, drained, boiled, cooked, frozen",False
Kaggle,5557,,"Babyfood, Real Fruit Bars, GERBER GRADUATE FRUIT  STRIPS, snack",Khác,330.0,0.82,2.2,76.61,12.0,102.0,179.9,18.0,1.05,0.14,14.0,0.0,9.0,0.0,"Babyfood, Real Fruit Bars, GERBER GRADUATE FRUIT  STRIPS, snack",,2,kaggle_new_only,0.65,"babyfood, real fruit bars, gerber graduate fruit strips, snack",False
Kaggle,5558,,"Infant formula, ready-to-feed, with iron, ENFAMIL, MEAD JOHNSON",Khác,63.0,1.38,3.5,7.2,58.0,0.0,7.9,51.0,1.18,0.66,18.0,1.0,5.0,1.0,"Infant formula, ready-to-feed, with iron, ENFAMIL, MEAD JOHNSON",,2,kaggle_new_only,0.65,"infant formula, ready-to-feed, with iron, enfamil, mead johnson",False
Kaggle,5559,,"Pork, raw, separable lean only, country-style ribs, loin, fresh",Thịt đỏ,140.0,20.76,5.6,0.0,0.0,0.0,0.0,21.0,0.9,3.0,67.0,74.0,23.0,74.0,"Pork, raw, separable lean only, country-style ribs, loin, fresh",,2,kaggle_new_only,0.65,"pork, raw, separable lean only, country-style ribs, loin, fresh",False
Kaggle,5560,,"Pork, roasted, separable lean only, arm picnic, shoulder, cured",Thịt đỏ,170.0,24.94,7.0,0.0,0.0,0.0,0.0,11.0,1.08,2.94,1231.0,48.0,16.0,48.0,"Pork, roasted, separable lean only, arm picnic, shoulder, cured",,2,kaggle_new_only,0.65,"pork, roasted, separable lean only, arm picnic, shoulder, cured",False
Kaggle,5561,,"Potatoes, unprepared, frozen, salt added in processing, roasted",Tinh bột,130.0,2.22,1.8,26.15,0.0,0.0,1.7,15.0,0.5,0.0,298.0,0.0,0.0,0.0,"Potatoes, unprepared, frozen, salt added in processing, roasted",,2,kaggle_new_only,0.65,"potatoes, unprepared, frozen, salt added in processing, roasted",False
Kaggle,5562,,"Babyfood, junior, without ascorbic acid, fruit dessert, dessert",Khác,63.0,0.3,0.0,17.2,7.0,64.0,3.0,9.0,0.21,0.05,0.0,0.0,5.0,0.0,"Babyfood, junior, without ascorbic acid, fruit dessert, dessert",,2,kaggle_new_only,0.65,"babyfood, junior, without ascorbic acid, fruit dessert, dessert",False
Kaggle,5563,,"Pork, braised, cooked, separable lean and fat, spareribs, fresh",Thịt đỏ,397.0,29.06,30.0,0.0,3.0,0.0,0.0,47.0,1.85,4.6,93.0,121.0,24.0,121.0,"Pork, braised, cooked, separable lean and fat, spareribs, fresh",,2,kaggle_new_only,0.65,"pork, braised, cooked, separable lean and fat, spareribs, fresh",False
Kaggle,5564,,"Pie crust, made with enriched flour, unbaked, frozen, deep dish",Khác,468.0,5.52,29.0,46.79,0.0,0.0,0.0,20.0,2.26,0.46,353.0,0.0,15.0,0.0,"Pie crust, made with enriched flour, unbaked, frozen, deep dish",,2,kaggle_new_only,0.65,"pie crust, made with enriched flour, unbaked, frozen, deep dish",False
Kaggle,5565,,"Candies, SKITTLES Tropical Bite Size Candies, MARS SNACKFOOD US",Khác,405.0,0.19,4.3,90.77,0.0,0.0,67.1,0.0,0.0,0.0,15.0,0.0,0.0,0.0,"Candies, SKITTLES Tropical Bite Size Candies, MARS SNACKFOOD US",,2,kaggle_new_only,0.65,"candies, skittles tropical bite size candies, mars snackfood us",False
Kaggle,5566,,"Beef, pan-broiled, cooked, patty, 97% lean meat /3% fat, ground",Thịt đỏ,144.0,26.03,3.7,0.0,3.0,0.0,0.0,7.0,2.89,6.5,69.0,84.0,24.0,84.0,"Beef, pan-broiled, cooked, patty, 97% lean meat /3% fat, ground",,2,kaggle_new_only,0.65,"beef, pan-broiled, cooked, patty, 97% lean meat /3% fat, ground",False
Kaggle,5567,,"Beef, pan-broiled, cooked, patty, 93% lean meat /7% fat, ground",Thịt đỏ,182.0,25.56,8.0,0.06,3.0,0.0,0.0,11.0,2.82,6.4,72.0,84.0,24.0,84.0,"Beef, pan-broiled, cooked, patty, 93% lean meat /7% fat, ground",,2,kaggle_new_only,0.65,"beef, pan-broiled, cooked, patty, 93% lean meat /7% fat, ground",False
Kaggle,5568,,"Infant Formula, powder, Newborn, Premium, ENFAMIL, MEAD JOHNSON",Khác,514.0,10.8,27.0,57.0,467.0,0.0,62.0,400.0,9.2,5.1,138.0,0.0,41.0,0.0,"Infant Formula, powder, Newborn, Premium, ENFAMIL, MEAD JOHNSON",,2,kaggle_new_only,0.65,"infant formula, powder, newborn, premium, enfamil, mead johnson",False
Kaggle,5569,,"Infant formula, ready-to-feed, PROTECT PLUS, GOOD START, GERBER",Khác,65.0,1.44,3.4,7.17,60.0,0.0,10.0,44.0,0.98,0.52,18.0,0.0,5.0,0.0,"Infant formula, ready-to-feed, PROTECT PLUS, GOOD START, GERBER",,2,kaggle_new_only,0.65,"infant formula, ready-to-feed, protect plus, good start, gerber",False
Kaggle,5570,,"Infant Formula, ready-to-feed, GENTLE PLUS, GERBER GOOD START 2",Khác,66.0,1.44,3.3,7.61,60.0,0.0,7.9,125.0,1.31,0.52,18.0,0.0,0.0,0.0,"Infant Formula, ready-to-feed, GENTLE PLUS, GERBER GOOD START 2",,2,kaggle_new_only,0.65,"infant formula, ready-to-feed, gentle plus, gerber good start 2",False
Kaggle,5571,,"Beef, raw, separable lean and fat, flank, imported, New Zealand",Thịt đỏ,161.0,20.12,8.9,0.0,8.0,0.0,0.0,4.0,1.53,4.19,46.0,49.0,19.0,49.0,"Beef, raw, separable lean and fat, flank, imported, New Zealand",,2,kaggle_new_only,0.65,"beef, raw, separable lean and fat, flank, imported, new zealand",False
Kaggle,5572,,"Seal, raw (Alaska Native), low quadrant, meat, bearded (Oogruk)",Khác,186.0,23.63,10.0,0.0,195.0,0.0,0.0,4.0,17.0,2.6,57.0,121.0,17.0,121.0,"Seal, raw (Alaska Native), low quadrant, meat, bearded (Oogruk)",,2,kaggle_new_only,0.65,"seal, raw (alaska native), low quadrant, meat, bearded (oogruk)",False
Kaggle,5573,,"Fast Food, thick crust, sausage topping, 14"" pizza, Pizza Chain",Khác,282.0,11.06,13.0,30.36,67.0,91.0,1.0,143.0,2.45,1.26,637.0,23.0,23.0,23.0,"Fast Food, thick crust, sausage topping, 14"" pizza, Pizza Chain",,2,kaggle_new_only,0.65,"fast food, thick crust, sausage topping, 14"" pizza, pizza chain",False
Kaggle,5574,,"Pork, unheated, separable lean only, bone-in, shank, ham, cured",Thịt đỏ,125.0,23.79,3.2,0.18,0.0,0.0,0.0,6.0,0.99,2.34,846.0,61.0,22.0,61.0,"Pork, unheated, separable lean only, bone-in, shank, ham, cured",,2,kaggle_new_only,0.65,"pork, unheated, separable lean only, bone-in, shank, ham, cured",False
Kaggle,5575,,"Pork, unheated, separable lean only, bone-in, slice, ham, cured",Thịt đỏ,130.0,24.36,3.6,0.0,0.0,0.0,0.0,13.0,1.23,2.43,760.0,65.0,23.0,65.0,"Pork, unheated, separable lean only, bone-in, slice, ham, cured",,2,kaggle_new_only,0.65,"pork, unheated, separable lean only, bone-in, slice, ham, cured",False
Kaggle,5576,,"MORNINGSTAR FARMS Breakfast Sausage Patties, unprepared, frozen",Khác,210.0,25.8,7.9,8.8,0.0,0.0,0.0,44.0,4.5,1.4,671.0,2.0,0.0,2.0,"MORNINGSTAR FARMS Breakfast Sausage Patties, unprepared, frozen",,2,kaggle_new_only,0.65,"morningstar farms breakfast sausage patties, unprepared, frozen",False
Kaggle,5577,,"Game meat, raw, 1"" steak, separable lean only, top round, bison",Khác,122.0,23.32,2.4,0.0,0.0,0.0,0.0,5.0,2.66,2.92,47.0,65.0,27.0,65.0,"Game meat, raw, 1"" steak, separable lean only, top round, bison",,2,kaggle_new_only,0.65,"game meat, raw, 1"" steak, separable lean only, top round, bison",False
Kaggle,5578,,"Succotash, with salt, drained, boiled, cooked, (corn and limas)",Tinh bột,111.0,5.07,0.8,24.37,15.0,0.0,8.2,17.0,1.52,0.63,253.0,0.0,53.0,0.0,"Succotash, with salt, drained, boiled, cooked, (corn and limas)",,2,kaggle_new_only,0.65,"succotash, with salt, drained, boiled, cooked, (corn and limas)",False
Kaggle,5579,,"Pigeon peas (red gram), with salt, boiled, cooked, mature seeds",Hạt,121.0,6.76,0.4,23.25,0.0,0.0,0.0,43.0,1.11,0.9,241.0,0.0,46.0,0.0,"Pigeon peas (red gram), with salt, boiled, cooked, mature seeds",,2,kaggle_new_only,0.65,"pigeon peas (red gram), with salt, boiled, cooked, mature seeds",False
Kaggle,5580,,"Crustaceans, made from surimi, imitation, mixed species, shrimp",Hải sản,101.0,12.39,1.5,9.13,20.0,0.0,0.0,19.0,0.6,0.33,705.0,36.0,43.0,36.0,"Crustaceans, made from surimi, imitation, mixed species, shrimp",,2,kaggle_new_only,0.65,"crustaceans, made from surimi, imitation, mixed species, shrimp",False
Kaggle,5581,,"Peas, with salt, drained, boiled, cooked, frozen, edible-podded",Khác,50.0,3.5,0.4,8.43,66.0,760.0,22.0,59.0,2.4,0.49,241.0,0.0,28.0,0.0,"Peas, with salt, drained, boiled, cooked, frozen, edible-podded",,2,kaggle_new_only,0.65,"peas, with salt, drained, boiled, cooked, frozen, edible-podded",False
Kaggle,5582,,"Cookies, special dietary, commercially prepared, chocolate chip",Khác,450.0,3.9,17.0,73.4,1.0,0.0,0.0,46.0,3.5,0.47,244.0,0.0,21.0,0.0,"Cookies, special dietary, commercially prepared, chocolate chip",,2,kaggle_new_only,0.65,"cookies, special dietary, commercially prepared, chocolate chip",False
Kaggle,5583,,"Cereals, dry, blueberry hazelnut, REAL MEDLEYS, oatmeal, QUAKER",Trái cây,386.0,9.81,9.8,69.47,0.0,0.0,2.8,64.0,3.08,2.15,337.0,1.0,98.0,1.0,"Cereals, dry, blueberry hazelnut, REAL MEDLEYS, oatmeal, QUAKER",,2,kaggle_new_only,0.65,"cereals, dry, blueberry hazelnut, real medleys, oatmeal, quaker",False
Kaggle,5584,,"Lamb, soaked and simmered, cooked, heart, imported, New Zealand",Thịt đỏ,161.0,26.26,6.2,0.0,4.0,0.0,0.0,5.0,4.94,2.66,67.0,186.0,22.0,186.0,"Lamb, soaked and simmered, cooked, heart, imported, New Zealand",,2,kaggle_new_only,0.65,"lamb, soaked and simmered, cooked, heart, imported, new zealand",False
Kaggle,5585,,"Candies, SKITTLES Original Bite Size Candies, MARS SNACKFOOD US",Khác,405.0,0.19,4.4,90.78,0.0,0.0,66.8,0.0,0.0,0.02,15.0,0.0,1.0,0.0,"Candies, SKITTLES Original Bite Size Candies, MARS SNACKFOOD US",,2,kaggle_new_only,0.65,"candies, skittles original bite size candies, mars snackfood us",False
Kaggle,5586,,"Cookies, made with butter, prepared from recipe, chocolate chip",Sữa và chế phẩm,488.0,5.7,28.0,58.2,139.0,0.0,0.2,38.0,2.48,0.94,341.0,70.0,55.0,70.0,"Cookies, made with butter, prepared from recipe, chocolate chip",,2,kaggle_new_only,0.65,"cookies, made with butter, prepared from recipe, chocolate chip",False
Kaggle,5587,,"Cheese food, vitamin D fortified, American, pasteurized process",Sữa và chế phẩm,330.0,16.86,26.0,8.56,201.0,65.0,0.0,682.0,0.26,2.31,1284.0,98.0,27.0,98.0,"Cheese food, vitamin D fortified, American, pasteurized process",,2,kaggle_new_only,0.65,"cheese food, vitamin d fortified, american, pasteurized process",False
Kaggle,5588,,"Cheese, fortified with vitamin D, American, pasteurized process",Sữa và chế phẩm,366.0,18.13,31.0,4.78,317.0,49.0,0.0,1045.0,0.63,2.49,1671.0,100.0,26.0,100.0,"Cheese, fortified with vitamin D, American, pasteurized process",,2,kaggle_new_only,0.65,"cheese, fortified with vitamin d, american, pasteurized process",False
Kaggle,5589,,"Babyfood, prepared with whole milk, with honey, oatmeal, cereal",Sữa và chế phẩm,115.0,5.0,3.9,15.3,0.0,0.0,0.0,289.0,11.09,0.93,49.0,0.0,35.0,0.0,"Babyfood, prepared with whole milk, with honey, oatmeal, cereal",,2,kaggle_new_only,0.65,"babyfood, prepared with whole milk, with honey, oatmeal, cereal",False
Kaggle,5590,,"Margarine-like, with salt, stick, 60% fat, vegetable oil spread",Khác,537.0,0.12,60.0,0.69,819.0,610.0,0.1,21.0,0.0,0.0,785.0,0.0,2.0,0.0,"Margarine-like, with salt, stick, 60% fat, vegetable oil spread",,2,kaggle_new_only,0.65,"margarine-like, with salt, stick, 60% fat, vegetable oil spread",False
Kaggle,5591,,"Cabbage, with salt, drained, boiled, cooked, chinese (pak-choi)",Khác,12.0,1.56,0.2,1.78,212.0,2549.0,26.0,93.0,1.04,0.17,270.0,0.0,11.0,0.0,"Cabbage, with salt, drained, boiled, cooked, chinese (pak-choi)",,2,kaggle_new_only,0.65,"cabbage, with salt, drained, boiled, cooked, chinese (pak-choi)",False
Kaggle,5592,,"Turkey, roasted, cooked, meat and skin, drumstick, retail parts",Gia cầm,197.0,28.21,9.4,0.0,11.0,0.0,0.0,16.0,1.58,4.22,112.0,120.0,24.0,120.0,"Turkey, roasted, cooked, meat and skin, drumstick, retail parts",,2,kaggle_new_only,0.65,"turkey, roasted, cooked, meat and skin, drumstick, retail parts",False
Kaggle,5593,,"CAMPBELL'S Soup on the Go, Cheesy Potato with Bacon Flavor Soup",Tinh bột,43.0,0.66,2.0,5.25,0.0,0.0,0.0,7.0,0.12,0.0,292.0,3.0,0.0,3.0,"CAMPBELL'S Soup on the Go, Cheesy Potato with Bacon Flavor Soup",,2,kaggle_new_only,0.65,"campbell's soup on the go, cheesy potato with bacon flavor soup",False
Kaggle,5594,,"Apricots, solids and liquids, without skin, water pack, canned",Khác,22.0,0.69,0.0,5.48,91.0,0.0,1.8,8.0,0.54,0.11,11.0,0.0,9.0,0.0,"Apricots, solids and liquids, without skin, water pack, canned",,2,kaggle_new_only,0.65,"apricots, solids and liquids, without skin, water pack, canned",False
Kaggle,5595,,"Corn, solids and liquids, no salt added, canned, yellow, sweet",Tinh bột,61.0,1.95,0.8,13.86,2.0,9.0,2.6,4.0,0.36,0.39,12.0,0.0,15.0,0.0,"Corn, solids and liquids, no salt added, canned, yellow, sweet",,2,kaggle_new_only,0.65,"corn, solids and liquids, no salt added, canned, yellow, sweet",False
Kaggle,5596,,"Candies, COCOAVIA Chocolate Covered Almonds, MARS SNACKFOOD US",Hạt,573.0,9.51,37.0,50.22,0.0,0.0,27.3,840.0,3.56,0.0,9.0,0.0,0.0,0.0,"Candies, COCOAVIA Chocolate Covered Almonds, MARS SNACKFOOD US",,2,kaggle_new_only,0.65,"candies, cocoavia chocolate covered almonds, mars snackfood us",False
Kaggle,5597,,"Raspberries, solids and liquids, heavy syrup pack, red, canned",Khác,91.0,0.83,0.1,23.36,2.0,12.0,8.7,11.0,0.42,0.16,3.0,0.0,12.0,0.0,"Raspberries, solids and liquids, heavy syrup pack, red, canned",,2,kaggle_new_only,0.65,"raspberries, solids and liquids, heavy syrup pack, red, canned",False
