alias_id,canonical_key,canonical_name_en,alias_text,alias_lang,alias_type,is_preferred,source,source_priority
ALIAS-000736,wormwood fried eggs,Wormwood Fried Eggs,Trứng gà rán ngải cứu,vi,display,True,NIN,1
ALIAS-000737,stir-fried rice noodles,Stir-fried rice noodles,Phở xào mềm,vi,display,True,NIN,1
ALIAS-000738,mixed pho,Mixed Pho,Phở trộn,vi,display,True,NIN,1
ALIAS-000739,noodle soup with buffalo meat,Noodle soup with buffalo meat,Phở Trâu,vi,display,True,NIN,1
ALIAS-000740,noodle soup with buffalo meat,Noodle soup with buffalo meat,Phở trâu,vi,display,True,NIN,1
ALIAS-000741,noodle soup with eye round steak and meat balls,Noodle soup with eye round steak and meat balls,Phở tái bò,vi,display,True,NIN,1
ALIAS-000742,pho with beef stew in red wine,Pho with beef stew in red wine,Phở sốt vang,vi,display,True,NIN,1
ALIAS-000743,chopped chicken pho,Chopped chicken pho,Phở gà chặt,vi,display,True,NIN,1
ALIAS-000744,fried pho noodle,Fried Pho Noodle,Phở chiên phồng,vi,display,True,NIN,1
ALIAS-000745,noodle soup with eye round steak,Noodle soup with eye round steak,Phở bò tái,vi,display,True,NIN,1
ALIAS-000746,noodle soup with brisket & meat balls,Noodle soup with brisket & meat balls,Phở bò chín,vi,display,True,NIN,1
ALIAS-000747,shrimp noodle soup,Shrimp noodle soup,Bún tôm,vi,display,True,NIN,1
ALIAS-000748,rice vermicelli with freshwater crab,Rice vermicelli with freshwater crab,Bún rươi,vi,display,True,NIN,1
ALIAS-000749,stir-fried pho,Stir-fried pho,Phở xào,vi,display,True,NIN,1
ALIAS-000750,beef stew pho noodle soup,Beef stew pho noodle soup,Phở sốt vang,vi,display,True,NIN,1
ALIAS-000751,sliced-chicken noodle soup,Sliced-chicken noodle soup,Phở gà,vi,display,True,NIN,1
ALIAS-000752,stir-fried pho,Stir-fried pho,Phở chiên,vi,display,True,NIN,1
ALIAS-000753,rolled up beef noodles,Rolled up beef noodles,Phở cuốn (10 cái),vi,display,True,NIN,1
ALIAS-000754,fried rice noodles with beef,Fried rice noodles with beef,Phở bò xào,vi,display,True,NIN,1
ALIAS-000755,noodle soup with eye round steak and meat balls,Noodle soup with eye round steak and meat balls,Phở bò tái,vi,display,True,NIN,1
ALIAS-000756,vietnamese red wine beef noodle soup,Vietnamese Red Wine Beef Noodle Soup,Phở bò sốt vang,vi,display,True,NIN,1
ALIAS-000757,southern vietnamese beef noodle salad,Southern Vietnamese beef noodle salad,Bún trộn nam bộ,vi,display,True,NIN,1
ALIAS-000758,hot rice noodle soup,Hot rice noodle soup,Bún thang,vi,display,True,NIN,1
ALIAS-000759,crab paste noodle soup,Crab paste noodle soup,Bún riêu gánh,vi,display,True,NIN,1
ALIAS-000760,snail noodle soup,Snail noodle soup,Bún ốc nóng,vi,display,True,NIN,1
ALIAS-000761,vietnamese rice vermicelli with fermented pork knuckle stew,Vietnamese rice vermicelli with fermented pork knuckle stew,Bún giả cày,vi,display,True,NIN,1
ALIAS-000762,vermicelli with fried tofu and shrimp paste,Vermicelli with fried tofu and shrimp paste,Bún đậu mẹt,vi,display,True,NIN,1
ALIAS-000763,colocasia gigantea noodle soup,Colocasia gigantea noodle soup,Bún dọc mùng,vi,display,True,NIN,1
ALIAS-000764,mugwort fried eggs,Mugwort fried eggs,Trứng ngải cứu,vi,display,True,NIN,1
ALIAS-000765,pickled ambarella with chilli powder,Pickled ambarella with chilli powder,Quả cóc dầm,vi,display,True,NIN,1
ALIAS-000766,wheat fritters twisted fried,Wheat fritters twisted fried,Quẩy đường (5 cái),vi,display,True,NIN,1
ALIAS-000767,deep fried cheese sticks (2 pieces),Deep fried cheese sticks (2 pieces),Pho mai que chiên 2 cái,vi,display,True,NIN,1
ALIAS-000768,grilled corn on the cob,Grilled Corn on the Cob,Ngô nướng,vi,display,True,NIN,1
ALIAS-000769,fried squid balls on the street (5 pieces),Fried squid balls on the street (5 pieces),Mực viên chiên đường phố (5 cái),vi,display,True,NIN,1
ALIAS-000770,candy floss,Candy floss,Kẹo bông gòn,vi,display,True,NIN,1
ALIAS-000771,boiled arrowroot,Boiled arrowroot,Củ dong luộc,vi,display,True,NIN,1
ALIAS-000772,fried fish balls on the street (5 pieces),Fried fish balls on the street (5 pieces),Cá viên chiên đường phố (5 cái),vi,display,True,NIN,1
ALIAS-000773,molasses popcorn,Molasses popcorn,Bánh bỏng ngô mật,vi,display,True,NIN,1
ALIAS-000774,poprice cake,Poprice cake,Bánh bỏng gạo,vi,display,True,NIN,1
ALIAS-000775,tofu with tapioca pearls and jelly,Tofu with tapioca pearls and jelly,Tào phớ thập cẩm,vi,display,True,NIN,1
ALIAS-000776,mixed fruit with condensed milk,Mixed fruit with condensed milk,Hoa quả dầm,vi,display,True,NIN,1
ALIAS-000777,mixed bean dessert soup,Mixed bean dessert soup,Chè thập cẩm,vi,display,True,NIN,1
ALIAS-000778,mung bean dessert soup with tapioca pearls,Mung bean dessert soup with tapioca pearls,Chè đỗ xanh trân châu,vi,display,True,NIN,1
ALIAS-000779,red bean dessert soup,Red bean dessert soup,Chè đỗ đỏ,vi,display,True,NIN,1
ALIAS-000780,black bean dessert soup,Black bean dessert soup,Chè đỗ đen,vi,display,True,NIN,1
ALIAS-000781,pomelo dessert soup,Pomelo dessert soup,Chè bưởi,vi,display,True,NIN,1
ALIAS-000782,sweet popiah,Sweet popiah,Bò bía,vi,display,True,NIN,1
ALIAS-000783,grilled girdle cake,Grilled girdle cake,Bánh tráng nướng,vi,display,True,NIN,1
ALIAS-000784,sweet corn fritters,Sweet corn fritters,Bánh ngô,vi,display,True,NIN,1
ALIAS-000785,sweet potato fritters,Sweet potato fritters,Bánh khoai,vi,display,True,NIN,1
ALIAS-000786,sausage crepes cake,Sausage crepes cake,Bánh crepe xúc xích,vi,display,True,NIN,1
ALIAS-000787,banana chocolate crepe cake,Banana chocolate crepe cake,Bánh crepe socola chuối,vi,display,True,NIN,1
ALIAS-000788,sweet crepes cake,Sweet crepes cake,Bánh crepe ngọt,vi,display,True,NIN,1
ALIAS-000789,crepes cake with sausage and cheese,Crepes cake with sausage and cheese,Bánh crepe mặn,vi,display,True,NIN,1
ALIAS-000790,crepes cake with ham and cheese,Crepes cake with ham and cheese,Bánh crepe dăm bông phô mai,vi,display,True,NIN,1
ALIAS-000791,alkaline sticky rice dumplings with molasses,Alkaline sticky rice dumplings with molasses,Bánh gio mật mía,vi,display,True,NIN,1
ALIAS-000792,rice congee with dried shredded pork,Rice congee with dried shredded pork,Cháo ruốc thịt lợn,vi,display,True,NIN,1
ALIAS-000793,rice congee with hog intestines,Rice congee with hog intestines,Cháo lòng lợn,vi,display,True,NIN,1
ALIAS-000794,rice congee with black beans and fried tofu,Rice congee with black beans and fried tofu,"Cháo đậu đen, đậu phụ",vi,display,True,NIN,1
ALIAS-000795,sticky rice with braised meat and eggs,Sticky rice with braised meat and eggs,Xôi trắng thịt trứng,vi,display,True,NIN,1
ALIAS-000796,sticky rice with maize seeds and mung bean paste,Sticky rice with maize seeds and mung bean paste,Xôi ngô,vi,display,True,NIN,1
ALIAS-000797,sticky rice with dried shredded pork and roasted peanut mixed with sesame and salt,Sticky rice with dried shredded pork and roasted peanut mixed with sesame and salt,Xôi lạc vừng ruốc,vi,display,True,NIN,1
ALIAS-000798,set meal (egg and pork belly),Set meal (egg and pork belly),"Cơm suất (trứng, thịt ba chỉ)",vi,display,True,NIN,1
ALIAS-000799,set meal (amur carp and pig leg),Set meal (amur carp and pig leg),"Cơm suất (thịt, cá)",vi,display,True,NIN,1
ALIAS-000800,economy rice with chicken,Economy rice with chicken,Cơm gà,vi,display,True,NIN,1
ALIAS-000801,low-price rice,Low-price rice,Cơm bụi,vi,display,True,NIN,1
ALIAS-000802,"set meal (scad fish, pork belly, shrimp and tofu)","Set meal (scad fish, pork belly, shrimp and tofu)","Cơm bình dân (cá, thịt, tôm, đậu)",vi,display,True,NIN,1
ALIAS-000803,"set meal (chicken, shrimp and pork belly)","Set meal (chicken, shrimp and pork belly)","Cơm bình dân (thịt gà, tôm, thịt lợn ba chỉ)",vi,display,True,NIN,1
ALIAS-000804,set meal (scad fish and pork belly),Set meal (scad fish and pork belly),"Cơm bình dân (cá nục, thịt ba chỉ)",vi,display,True,NIN,1
ALIAS-000805,grilled eggs,Grilled eggs,Trứng chén nướng,vi,display,True,NIN,1
ALIAS-000806,set of deep fried chicken wings and drumsticks,Set of deep fried chicken wings and drumsticks,"Set cánh, đùi gà tẩm bột chiên",vi,display,True,NIN,1
ALIAS-000807,set of fish sauce glazed chicken wings and drumsticks,Set of fish sauce glazed chicken wings and drumsticks,Set cánh - đùi gà chiên mắm,vi,display,True,NIN,1
ALIAS-000808,deep fried cheesecake (2 pieces),Deep fried cheesecake (2 pieces),Phô mai chiên (2 viên),vi,display,True,NIN,1
ALIAS-000809,vietnamese grilled pork sausage rolls,Vietnamese grilled pork sausage rolls,Nem nướng cuốn,vi,display,True,NIN,1
ALIAS-000810,vong village green rice,Vong village green rice,Cốm làng vòng,vi,display,True,NIN,1
ALIAS-000811,sandworm omelet,Sandworm omelet,Chả rươi,vi,display,True,NIN,1
ALIAS-000812,rice vermicelli with fried fish-paste (la vong style),Rice vermicelli with fried fish-paste (La Vong style),Chả cá lã vọng,vi,display,True,NIN,1
ALIAS-000813,deep fried chicken wings,Deep fried chicken wings,Cánh gà tẩm bột chiên,vi,display,True,NIN,1
ALIAS-000814,bbq chicken wings (5 pieces),BBQ chicken wings (5 pieces),Cánh gà nướng (5 cái),vi,display,True,NIN,1
ALIAS-000815,tofu with tapioca pearls,Tofu with tapioca pearls,Tào phớ thập cẩm,vi,display,True,NIN,1
ALIAS-000816,bubble milk,Bubble milk,Sữa tươi trân châu,vi,display,True,NIN,1
ALIAS-000817,mungbean-greenwort yogurt smoothie,Mungbean-greenwort yogurt smoothie,Sữa chua đậu xanh rau má,vi,display,True,NIN,1
ALIAS-000818,yogurt with tapioca pearls,Yogurt with tapioca pearls,Sữa chua trân châu,vi,display,True,NIN,1
ALIAS-000819,yogurt with pandan leaf jelly,Yogurt with pandan leaf jelly,Sữa chua thạch lá nếp,vi,display,True,NIN,1
ALIAS-000820,black sticky rice yogurt with jackfruit and caramel,Black sticky rice yogurt with jackfruit and caramel,"Sữa chua nếp cẩm, mít, caramen",vi,display,True,NIN,1
ALIAS-000821,black sticky rice yogurt,Black sticky rice yogurt,Sữa chua nếp cẩm,vi,display,True,NIN,1
ALIAS-000822,caramel with aloe vera and jackfruit,Caramel with aloe vera and jackfruit,Nha đam trộn mít caramen,vi,display,True,NIN,1
ALIAS-000823,mixed fresh fruit,Mixed fresh fruit,Hoa quả dầm,vi,display,True,NIN,1
ALIAS-000824,almond panna cotta dessert soup,Almond panna cotta dessert soup,Chè thập cẩm (không có xôi),vi,display,True,NIN,1
ALIAS-000825,mixed bean dessert soup,Mixed bean dessert soup,Chè thập cẩm (có xôi),vi,display,True,NIN,1
ALIAS-000826,almond panna cotta dessert soup,Almond panna cotta dessert soup,Chè khúc bạch,vi,display,True,NIN,1
ALIAS-000827,coconut ice cream dessert soup,Coconut ice cream dessert soup,Chè kem dừa,vi,display,True,NIN,1
ALIAS-000828,caramel mixed with tapioca pearls,Caramel mixed with tapioca pearls,Caramen thập cẩm (không xôi),vi,display,True,NIN,1
ALIAS-000829,"caramel mixed with black sticky rice, tapioca pearls and fruit","Caramel mixed with black sticky rice, tapioca pearls and fruit",Caramen thập cẩm (có xôi),vi,display,True,NIN,1
ALIAS-000830,caramel mixed with match jelly,Caramel mixed with match jelly,Caramen matcha trộn,vi,display,True,NIN,1
ALIAS-000831,caramel with mixed fruit,Caramel with mixed fruit,Caramen hoa quả tươi,vi,display,True,NIN,1
ALIAS-000832,caramel,Caramel,Caramen,vi,display,True,NIN,1
ALIAS-000833,egg coffee,Egg coffee,Cà phê trứng,vi,display,True,NIN,1
ALIAS-000834,bacon pizza (l size),Bacon pizza (L size),Pizza thịt xông khói (cỡ L),vi,display,True,NIN,1
ALIAS-000835,mixed pizza (l size),Mixed pizza (L size),Pizza thập cẩm (cỡ L),vi,display,True,NIN,1
ALIAS-000836,seafood pizza (m size),Seafood pizza (M size),Pizza hải sản (cỡ M),vi,display,True,NIN,1
ALIAS-000837,seafood pizza (l size),Seafood pizza (L size),Pizza hải sản (cỡ L),vi,display,True,NIN,1
ALIAS-000838,cheesy chicken pizza (s size),Cheesy Chicken Pizza (S size),Pizza gà phô mai (cỡ S),vi,display,True,NIN,1
ALIAS-000839,bbq chicken mushroom pizza (l size),BBQ chicken mushroom pizza (L size),Pizza gà nướng nấm (cỡ L),vi,display,True,NIN,1
ALIAS-000840,premium beed pizza (m size),Premium beed pizza (M size),Pizza bò (cỡ M),vi,display,True,NIN,1
ALIAS-000841,pork hamburger,Pork hamburger,Hamburger lợn,vi,display,True,NIN,1
ALIAS-000842,chicken humburger,Chicken Humburger,Hamburger Gà,vi,display,True,NIN,1
ALIAS-000843,beef hamburger,Beef Hamburger,Hamburger Bò,vi,display,True,NIN,1
ALIAS-000844,shrimp burger,Shrimp burger,Burger Tôm,vi,display,True,NIN,1
ALIAS-000845,chicken burger,Chicken Burger,Burger gà,vi,display,True,NIN,1
ALIAS-000846,fish burger,Fish Burger,Burger cá,vi,display,True,NIN,1
ALIAS-000847,hong mai chicken nugget,Hong Mai Chicken nugget,Bánh gà Hồng Mai,vi,display,True,NIN,1
ALIAS-000848,glutinous rice balls filled with mung bean patse and black sesame patse in syrup,Glutinous rice balls filled with mung bean patse and black sesame patse in syrup,Bánh trôi tàu,vi,display,True,NIN,1
ALIAS-000849,ho tay crispy prawn fritters,Ho Tay crispy prawn fritters,Bánh tôm Hồ Tây,vi,display,True,NIN,1
ALIAS-000850,rice pancake rolled with pork (thanh tri style),Rice pancake rolled with pork (Thanh Tri style),Bánh cuốn Thanh Trì,vi,display,True,NIN,1
ALIAS-000851,banh my with pate and mixed,Banh my with Pate and mixed,Bánh mỳ Pate thập cẩm,vi,display,True,NIN,1
ALIAS-000852,banh my with pate and fried egg,Banh my with Pate and fried egg,Bánh mỳ pa tê trứng,vi,display,True,NIN,1
ALIAS-000853,banh my with pork served in frying pan,Banh my with pork served in frying pan,Bánh mỳ chảo lợn,vi,display,True,NIN,1
ALIAS-000854,banh my with beef served in frying pan,Banh my with beef served in frying pan,Bánh mỳ chảo bò,vi,display,True,NIN,1
ALIAS-000855,banh my with steak,Banh my with steak,Bánh mỳ bít tết,vi,display,True,NIN,1
ALIAS-000856,banh my with bacon and sausage served in frying pan,Banh my with bacon and sausage served in frying pan,Bánh mì chảo,vi,display,True,NIN,1
ALIAS-000857,sticky rice with char siu,Sticky rice with Char siu,Xôi xíu,vi,display,True,NIN,1
ALIAS-000858,sticky rice with braised pork belly and mung bean paste,Sticky rice with braised pork belly and mung bean paste,Xôi xéo thịt,vi,display,True,NIN,1
ALIAS-000859,sticky rice with mixed meat and vegetables,Sticky rice with mixed meat and vegetables,Xôi thập cẩm,vi,display,True,NIN,1
ALIAS-000860,sticky rice with shredded tilapia fish,Sticky rice with shredded Tilapia fish,Xôi cá rô đồng,vi,display,True,NIN,1
ALIAS-000861,vermicelli mixed with fresh water crab paste,Vermicelli mixed with fresh water crab paste,Miến riêu cua (trộn),vi,display,True,NIN,1
ALIAS-000862,vermicelli soup with fresh water crab paste,Vermicelli soup with fresh water crab paste,Miến riêu cua (nước),vi,display,True,NIN,1
ALIAS-000863,vermicelli soup with muscovy duck and meatball,Vermicelli soup with muscovy duck and meatball,Miến ngan mọc,vi,display,True,NIN,1
ALIAS-000864,vermicelli mixed with eel,Vermicelli mixed with eel,Miến lươn trộn,vi,display,True,NIN,1
ALIAS-000865,vermicelli soup with eel,Vermicelli soup with eel,Miến lươn nước,vi,display,True,NIN,1
ALIAS-000866,rice noodle soup with minced pork,Rice noodle soup with minced pork,Hủ tiếu thịt bằm,vi,display,True,NIN,1
ALIAS-000867,rice noodle soup with pork and shrimp (nam vang style),Rice noodle soup with pork and shrimp (Nam Vang style),Hủ tiếu Nam Vang,vi,display,True,NIN,1
ALIAS-000868,rice noodle soup with mixed seafood,Rice noodle soup with mixed seafood,Hủ tiếu đại dương,vi,display,True,NIN,1
ALIAS-000869,thick rice noodle soup with pork-rib,Thick rice noodle soup with pork-rib,Bánh canh sườn heo,vi,display,True,NIN,1
ALIAS-000870,thick rice noodle soup with flower crab,Thick rice noodle soup with flower crab,Bánh canh ghẹ,vi,display,True,NIN,1
ALIAS-000871,pho thin,Pho Thin,Phở Thìn,vi,display,True,NIN,1
ALIAS-000872,pho with beef heel muscle,Pho with Beef heel muscle,Phở lõi bò,vi,display,True,NIN,1
ALIAS-000873,pho mixed with chicken,Pho mixed with chicken,Phở gà trộn,vi,display,True,NIN,1
ALIAS-000874,fried pho,Fried Pho,Phở chiên phồng,vi,display,True,NIN,1
ALIAS-000875,pho with rare beef,Pho with rare beef,Phở bò tái chín,vi,display,True,NIN,1
ALIAS-000876,pho with rare beef and brisket,Pho with rare beef and brisket,Phở bò tái gầu,vi,display,True,NIN,1
ALIAS-000877,beef crab paste vermicelli,Beef crab paste vermicelli,Bún riêu bò,vi,display,True,NIN,1
ALIAS-000878,snail and pork rib vermicelli,Snail and pork rib vermicelli,Bún ốc sườn,vi,display,True,NIN,1
ALIAS-000879,cold snail vermicelli,Cold snail vermicelli,Bún ốc nguội,vi,display,True,NIN,1
ALIAS-000880,crab paste vermicelli with pork pie and beef,Crab paste vermicelli with pork pie and beef,"Bún riêu cua, giò, bò",vi,display,True,NIN,1
ALIAS-000881,rice vermicelli with snails and dipping sauce,Rice vermicelli with snails and dipping sauce,Bún ốc chấm,vi,display,True,NIN,1
ALIAS-000882,rice vermicelli with duck and dried bamboo shoots,Rice vermicelli with duck and dried bamboo shoots,Bún ngan măng khô,vi,display,True,NIN,1
ALIAS-000883,rice vermicelli with duck and fresh bamboo shoots,Rice vermicelli with duck and fresh bamboo shoots,Bún ngan măng tươi,vi,display,True,NIN,1
ALIAS-000884,rice vermicelli with hai phong-style crab spring rolls,Rice vermicelli with Hai Phong-style crab spring rolls,Bún nem cua bể,vi,display,True,NIN,1
ALIAS-000885,"rice vermicelli with tofu, fermented shrimp paste, and pork offal","Rice vermicelli with tofu, fermented shrimp paste, and pork offal","Bún đậu mắm tôm, lòng lợn",vi,display,True,NIN,1
ALIAS-000886,vermicelli with grilled rươi patties,Vermicelli with grilled rươi patties,Bún chả rươi,vi,display,True,NIN,1
ALIAS-000887,office set meal (pork shoulder & tofu),Office Set Meal (Pork Shoulder & Tofu),"Cơm suất văn phòng ( Thịt nạc vai, đậu phụ)",vi,display,True,NIN,1
ALIAS-000888,baby clam rice,Baby Clam Rice,Cơn hến,vi,display,True,NIN,1
ALIAS-000889,compressed rice ball,Compressed rice ball,Cơm nắm,vi,display,True,NIN,1
ALIAS-000890,a small bowl of plain rice,A small bowl of plain rice,Cơm tẻ lưng bát,vi,display,True,NIN,1
ALIAS-000891,grilled pork with vermicelli noodles,Grilled Pork with Vermicelli Noodles,Bún chả,vi,display,True,NIN,1
ALIAS-000892,rice vermicelli with grilled pork and spring rolls,Rice vermicelli with grilled pork and spring rolls,Bún chả nem,vi,display,True,NIN,1
ALIAS-000893,rice vermicelli with fish springrolls,Rice vermicelli with fish springrolls,Bún nem cá,vi,display,True,NIN,1
