source,source_id,name_vi,name_en,category,category_en,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated,tags
VDD,13017,Nước mắm cá,"Fish sauce, ready-to-serve","Gia vị, nước chấm","Spices, sauces",35.0,5.06,0.01,3.64,4.0,0.0,0.5,43.0,0.78,0.2,7720.0,0.0,175.0,0.0,"Fish sauce, ready-to-serve",Nước mắm cá,1,crawled,1.0,fish_sauce_ready_to_serve,False,"allergen_seafood,role_protein"
VDD,13018,Nước mắm cô,Fish sauce dried,"Gia vị, nước chấm","Spices, sauces",131.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fish sauce dried,Nước mắm cô,1,crawled,1.0,fish_sauce_dried,False,"allergen_seafood,is_dried,role_protein"
VDD,13019,Tương ngô,Soybean sauce with rice and maize,"Gia vị, nước chấm","Spices, sauces",75.0,3.9,0.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soybean sauce with rice and maize,Tương ngô,1,crawled,1.0,soybean_sauce_with_rice_and_maize,False,role_carb
VDD,13020,Tương nếp,Soybean sauce with glutinous rice,"Gia vị, nước chấm","Spices, sauces",86.0,4.3,0.7,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soybean sauce with glutinous rice,Tương nếp,1,crawled,1.0,soybean_sauce_with_glutinous_rice,False,role_carb
VDD,13021,Tương ớt,Chili sauce ,"Gia vị, nước chấm","Spices, sauces",41.0,0.5,0.5,8.5,22.92,257.0,30.0,9.0,0.5,0.15,25.0,0.0,12.0,0.0,Chili sauce ,Tương ớt,1,crawled,1.0,chili_sauce,False,
VDD,13022,Xì dầu,Soybean sauce,"Gia vị, nước chấm","Spices, sauces",55.0,6.3,0.04,7.46,0.0,0.0,0.0,19.0,1.93,0.52,5637.0,0.0,43.0,0.0,Soybean sauce,Xì dầu,1,crawled,1.0,soybean_sauce,False,
VDD,13023,Sốt mayonnaise,Mayonnaise,"Gia vị, nước chấm","Spices, sauces",701.0,0.0,77.8,0.1,0.0,0.0,0.0,5.25,0.17,0.1,364.48,0.0,0.75,0.0,Mayonnaise,Sốt mayonnaise,1,crawled,1.0,mayonnaise,False,
VDD,13024,Sả,,"Gia vị, nước chấm","Spices, sauces",1.0,0.8,1.0,16.5,2.0,18.0,1.0,31.0,2.0,0.5,7.0,0.0,0.0,0.0,,Sả,1,crawled,1.0,sa,False,
VDD,13025,Bột canh,,"Gia vị, nước chấm","Spices, sauces",62.2,1.05,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Bột canh,1,crawled,1.0,bot_canh,False,is_powder
VDD,13026,Bột nêm,,"Gia vị, nước chấm","Spices, sauces",188.0,12.73,1.82,30.18,0.0,0.0,0.0,0.0,0.0,0.0,21818.18,0.0,0.0,0.0,,Bột nêm,1,crawled,1.0,bot_nem,False,is_powder
VDD,13027,Dầu hào,Oyster sauce,"Gia vị, nước chấm","Spices, sauces",73.0,2.9,0.3,14.7,6.0,0.0,7.0,17.0,1.1,0.0,3379.0,0.0,0.0,0.0,Oyster sauce,Dầu hào,1,crawled,1.0,oyster_sauce,False,
VDD,13028,Gia vị,,"Gia vị, nước chấm","Spices, sauces",62.2,1.05,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Gia vị,1,crawled,1.0,gia_vi,False,
VDD,13029,Mỳ chính,,"Gia vị, nước chấm","Spices, sauces",282.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.4,0.0,12300.0,0.0,0.0,0.0,,Mỳ chính,1,crawled,1.0,my_chinh,False,
VDD,13030,Ngũ vị hương,Five-spice seasoning,"Gia vị, nước chấm","Spices, sauces",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Five-spice seasoning,Ngũ vị hương,1,crawled,1.0,five_spice_seasoning,False,
VDD,13031,Nước hàng,Sugar cooked to make color,"Gia vị, nước chấm","Spices, sauces",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sugar cooked to make color,Nước hàng,1,crawled,1.0,sugar_cooked_to_make_color,False,
VDD,13032,Nước sốt cà chua,,"Gia vị, nước chấm","Spices, sauces",1.0,1.1,0.1,27.4,0.0,316.0,4.1,15.0,0.35,0.17,907.0,0.0,0.0,0.0,,Nước sốt cà chua,1,crawled,1.0,nuoc_sot_ca_chua,False,is_processed
VDD,13034,Giấm ăn,,"Gia vị, nước chấm","Spices, sauces",21.0,0.0,0.0,0.93,0.0,0.0,0.0,7.0,0.2,0.04,5.0,0.0,0.0,0.0,,Giấm ăn,1,crawled,1.0,giam_an,False,
VDD,13039,Ớt tươi,Chilli (fresh) ,"Gia vị, nước chấm","Spices, sauces",18.0,1.4,0.2,2.6,0.0,53.0,250.0,10.0,0.5,0.2,9.0,0.0,0.0,0.0,Chilli (fresh) ,Ớt tươi,1,crawled,1.0,chilli_fresh,False,
VDD,13044,Mù tạt,,"Gia vị, nước chấm","Spices, sauces",69.0,4.25,3.38,5.3,0.0,31.0,0.4,63.0,1.59,0.64,1100.0,0.0,0.0,0.0,,Mù tạt,1,crawled,1.0,mu_tat,False,
VDD,13045,Bột chiên giòn,,"Gia vị, nước chấm","Spices, sauces",351.6,8.5,2.0,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Bột chiên giòn,1,crawled,1.0,bot_chien_gion,False,is_powder
VDD,13046,Bột năng,Tapioca Starch/Tapioca Flour,"Gia vị, nước chấm","Spices, sauces",343.0,0.7,0.0,85.1,0.0,0.0,0.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,Tapioca Starch/Tapioca Flour,Bột năng,1,crawled,1.0,tapioca_starchtapioca_flour,False,is_powder
VDD,13049,Mẻ,Fermented rice or rice noodle,"Gia vị, nước chấm","Spices, sauces",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fermented rice or rice noodle,Mẻ,1,crawled,1.0,fermented_rice_or_rice_noodle,False,role_carb
VDD,13054,Sa tế,Chilli paste,"Gia vị, nước chấm","Spices, sauces",70.0,1.1,5.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,Chilli paste,Sa tế,1,crawled,1.0,chilli_paste,False,
VDD,13056,Bột hạt điều đỏ,Annatto seed powder,"Gia vị, nước chấm","Spices, sauces",1.0,11.5,2.23,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Annatto seed powder,Bột hạt điều đỏ,1,crawled,1.0,annatto_seed_powder,False,is_powder
VDD,13059,Lá chanh,Lemon leaf,"Gia vị, nước chấm","Spices, sauces",91.0,4.25,0.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lemon leaf,Lá chanh,1,crawled,1.0,lemon_leaf,False,
VDD,13067,Bột chiên xù,,"Gia vị, nước chấm","Spices, sauces",383.0,11.4,3.75,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Bột chiên xù,1,crawled,1.0,bot_chien_xu,False,is_powder
VDD,13072,Hạt ý dĩ,,"Gia vị, nước chấm","Spices, sauces",358.0,14.2,3.6,67.2,0.0,0.0,0.0,49.0,2.9,0.0,0.0,0.0,0.0,0.0,,Hạt ý dĩ,1,crawled,1.0,hat_y_di,False,
VDD,13073,Nước ướp gà nướng,,"Gia vị, nước chấm","Spices, sauces",1.0,0.82,0.63,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nước ướp gà nướng,1,crawled,1.0,nuoc_uop_ga_nuong,False,"allergen_chicken,role_protein"
VDD,13074,Nước ướp thịt kho,,"Gia vị, nước chấm","Spices, sauces",269.9,2.8,6.7,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nước ướp thịt kho,1,crawled,1.0,nuoc_uop_thit_kho,False,
VDD,13075,Gói thuốc bắc (dùng để hầm thịt),,"Gia vị, nước chấm","Spices, sauces",281.0,4.72,0.5,72.5,0.0,0.0,218.0,63.0,5.09,0.39,5.0,0.0,0.0,0.0,,Gói thuốc bắc (dùng để hầm thịt),1,crawled,1.0,goi_thuoc_bac_dung_e_ham_thit,False,
VDD,14001,"Bia (cồn: 4,5 g)","Beer light (4,5 % Alcohol)",Nước giải khát,Soft drinks,43.0,0.5,0.0,2.3,0.0,0.0,0.0,6.0,0.1,0.01,4.0,0.0,6.0,0.0,"Beer light (4,5 % Alcohol)","Bia (cồn: 4,5 g)",1,crawled,1.0,beer_light_45_alcohol,False,
VDD,14002,Cô nhắc (cồn 32 g),Cognac (32% alcohol),Nước giải khát,Soft drinks,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cognac (32% alcohol),Cô nhắc (cồn 32 g),1,crawled,1.0,cognac_32_alcohol,False,
VDD,14003,Cốc tain (cồn 13 g),Cocktail (13% alcohol),Nước giải khát,Soft drinks,155.0,0.0,0.0,15.74,0.0,0.0,0.0,6.0,0.36,0.0,0.0,0.0,0.0,0.0,Cocktail (13% alcohol),Cốc tain (cồn 13 g),1,crawled,1.0,cocktail_13_alcohol,False,
VDD,14004,Coca cola,Coca Cola,Nước giải khát,Soft drinks,42.0,0.0,0.0,10.4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Coca Cola,Coca cola,1,crawled,1.0,coca_cola,False,
VDD,14005,Nước cam tươi,"Orange juice, fresh",Nước giải khát,Soft drinks,23.0,0.7,0.2,4.7,10.04,33.0,54.0,26.0,0.3,0.05,1.0,0.0,11.0,0.0,"Orange juice, fresh",Nước cam tươi,1,crawled,1.0,orange_juice_fresh,False,role_fiber
